Identifiant arc,Libelle,Identifiant noeud amont,Identifiant noeud aval,cost
4840,Av_Daumesnil,2577,2578,6.373327804170451
5784,Bd_Montparnasse,2929,2924,7.965812947980364
5419,PI_Champerret,2746,2736,45.72027361036178
1595,Bd_de_Rochechouart,834,3088,5.726894184932219
4736,Bd_Voltaire,2525,2524,22.63032597710399
6092,AE_A6B,3155,2783,
5436,PI_Muette,2441,2437,272.9834414801104
5813,Bd_Raspail,3033,2926,14.274607623794875
866,Bd_Massena-Pt_National,498,3290,0.1445007119618002
4837,Av_Daumesnil,2577,2572,14.889971299022543
5784,Bd_Montparnasse,2929,2924,8.03737504243642
5872,Bd_Macdonald,928,3048,15.14969582854512
5326,PE_Doree,2818,539,
5419,PI_Champerret,2746,2736,45.93262242797019
1595,Bd_de_Rochechouart,834,3088,6.419426859141447
4736,Bd_Voltaire,2525,2524,20.00839005946245
6092,AE_A6B,3155,2783,0.26748077703574596
5436,PI_Muette,2441,2437,0.2557615633914619
866,Bd_Massena-Pt_National,498,3290,0.1364156939080747
4837,Av_Daumesnil,2577,2572,14.032377788288125
5784,Bd_Montparnasse,2929,2924,12.130827897916948
862,Bd_Massena,495,497,23.27362975489429
5872,Bd_Macdonald,928,3048,14.609929959532456
6236,Bd_Malesherbes,3239,3240,16.386800076941718
4736,Bd_Voltaire,2525,2524,21.213353580015248
5436,PI_Muette,2441,2437,0.28163725284231345
6361,Bd_Massena-Pt_National,3290,3291,10.391658094775215
1429,Bd_Mortier,760,759,5.71840569362032
4837,Av_Daumesnil,2577,2572,19.973671172297355
5784,Bd_Montparnasse,2929,2924,14.268577345573798
4737,Bd_Voltaire,2524,3289,17.885835847308794
5433,PE_Ambass_Russie,2797,2438,373.52192387013673
6361,Bd_Massena-Pt_National,3290,3291,0.0638134594876787
6265,Bd_de_Courcelles,2331,3252,19.43574236611856
1429,Bd_Mortier,760,759,8.788760478675213
4837,Av_Daumesnil,2577,2572,15.36515554229188
5784,Bd_Montparnasse,2929,2924,8.227735586784892
864,Bd_Massena,497,498,17.100648910944543
6268,Bd_de_Courcelles,3241,3253,30.76470202900734
5381,PI_Zac_Aubervilliers,919,938,0.1730240382928091
4737,Bd_Voltaire,2524,3289,17.494308397279166
5433,PE_Ambass_Russie,2797,2438,289.3949765366748
6266,Bd_de_Courcelles,3253,3298,24.210360895601845
6265,Bd_de_Courcelles,2331,3252,16.5753961746635
1434,Bd_Davout,761,707,18.655104694954712
4837,Av_Daumesnil,2577,2572,4.44123847767852
5784,Bd_Montparnasse,2929,2924,8.700899247507627
519,Bd_Sebastopol,43,305,10.542965022736213
5381,PI_Zac_Aubervilliers,919,938,205.47326032473177
4737,Bd_Voltaire,2524,3289,17.349985540415783
5433,PE_Ambass_Russie,2797,2438,40.75934303807246
6266,Bd_de_Courcelles,3253,3298,12.146534894072524
4344,Bd_de_Courcelles,2331,2329,14.367443845297394
4837,Av_Daumesnil,2577,2572,7.088409740103123
1588,La_Fayette,844,843,12.072780603806724
5569,Vaugirard,2923,2924,9.176534531535049
519,Bd_Sebastopol,43,305,10.538370053617935
1563,Bd_Magenta,829,828,18.614098461121998
5381,PI_Zac_Aubervilliers,919,938,205.49378408008107
4737,Bd_Voltaire,2524,3289,
5433,PE_Ambass_Russie,2797,2438,0.19886209411481523
6266,Bd_de_Courcelles,3253,3298,12.50858131385269
4344,Bd_de_Courcelles,2331,2329,17.946774825788513
4841,Av_Daumesnil,2578,2577,14.889971299022543
1588,La_Fayette,844,843,13.253662866718509
5569,Vaugirard,2923,2924,7.606911199651631
519,Bd_Sebastopol,43,305,13.526482111460663
1565,Bd_Magenta,830,829,18.767683485351288
5381,PI_Zac_Aubervilliers,919,938,234.38787994170679
4737,Bd_Voltaire,2524,3289,28.06182015133396
5579,Sevres,2929,2930,6.750573518317044
6266,Bd_de_Courcelles,3253,3298,25.385546600846762
4344,Bd_de_Courcelles,2331,2329,17.270449039677672
1436,Bd_Davout,762,761,17.83281291385645
4841,Av_Daumesnil,2578,2577,15.36515554229188
1588,La_Fayette,844,843,15.097418764562846
5569,Vaugirard,2923,2924,9.275615538984178
519,Bd_Sebastopol,43,305,11.640999655235776
6269,Bd_de_Courcelles,3253,3241,20.634161751945665
5381,PI_Zac_Aubervilliers,919,938,216.29761064582448
4738,Bd_Voltaire,3289,2524,15.409579859955933
5579,Sevres,2929,2930,12.3447104922838
6266,Bd_de_Courcelles,3253,3298,24.947238603050636
4344,Bd_de_Courcelles,2331,2329,20.107538491403492
1447,Bd_Davout,764,769,10.37580738674663
4841,Av_Daumesnil,2578,2577,4.44123847767852
5569,Vaugirard,2923,2924,7.422134481991554
519,Bd_Sebastopol,43,305,11.386186325558059
6278,Bd_Voltaire,3256,3257,22.820751486657045
5381,PI_Zac_Aubervilliers,919,938,407.5552364369896
4738,Bd_Voltaire,3289,2524,27.880243760254693
6366,Bd_de_Courcelles,3252,3298,5.797673602371641
4345,Av_Franklin_Roosevelt,2332,2333,15.909037241445576
5913,Pyrenees,766,3074,19.88052396175392
4841,Av_Daumesnil,2578,2577,7.088409740103123
1591,Rue_du_Fbg_St_Denis,827,845,17.872211733664813
5569,Vaugirard,2923,2924,7.736494730454318
5415,PI_Asnieres,2270,2265,14.857467774649349
520,Bd_Sebastopol,305,306,15.053710580447621
5021,Rue_Fbg_St_Martin,835,2653,38.64934005049632
514,Bd_St_Marcel,302,3049,18.44398461773117
6277,Bd_Voltaire,3256,2526,37.93569795910433
5381,PI_Zac_Aubervilliers,919,938,234.80446394849312
4738,Bd_Voltaire,3289,2524,24.635779962949137
5580,Sevres,2930,2931,9.300643270429925
6366,Bd_de_Courcelles,3252,3298,6.081630369067508
4345,Av_Franklin_Roosevelt,2332,2333,18.193820600723743
1542,Pyrenees,766,3442,13.103120541493876
1591,Rue_du_Fbg_St_Denis,827,845,17.798556365032514
5569,Vaugirard,2923,2924,8.135012748228267
5415,PI_Asnieres,2270,2265,198.98745434260871
520,Bd_Sebastopol,305,306,15.14547779416909
514,Bd_St_Marcel,302,3049,15.79266649587145
5381,PI_Zac_Aubervilliers,919,938,230.5078489178705
5580,Sevres,2930,2931,8.903711514584941
6366,Bd_de_Courcelles,3252,3298,6.862859869250216
1542,Pyrenees,766,3442,16.161170122704387
5801,Av_Daumesnil,2578,3027,18.449842310766584
1591,Rue_du_Fbg_St_Denis,827,845,18.146595066317396
6096,SE_Bagnolet,2827,3160,23.692909356155393
5415,PI_Asnieres,2270,2265,503.6829874330957
520,Bd_Sebastopol,305,306,17.095743784135163
1582,Bd_de_la_Chapelle,838,839,5.397113514158539
514,Bd_St_Marcel,302,3049,6.248912099923188
5302,PI_Italie,3079,479,22.303088280663545
875,Bd_Poniatowski,3628,3300,6.703418832362752
4347,Rond_Point_des_Champs_Elysees,2333,2303,14.456218179679448
1443,Bd_Davout,768,764,11.614057546453354
5801,Av_Daumesnil,2578,3027,20.45407299188477
1592,La_Fayette,846,829,
6096,SE_Bagnolet,2827,3160,23.87469304211868
5415,PI_Asnieres,2270,2265,
520,Bd_Sebastopol,305,306,15.210556476473359
6283,Bd_Voltaire,3260,3259,14.954966867411585
5302,PI_Italie,3079,479,15.051729037071341
5675,Convention,2914,2973,6.863816484756943
875,Bd_Poniatowski,3628,3300,5.464250671961676
4347,Rond_Point_des_Champs_Elysees,2333,2303,11.88548864821384
1443,Bd_Davout,768,764,11.972643698811062
5801,Av_Daumesnil,2578,3027,12.461383037265012
1592,La_Fayette,846,829,26.45634260823527
6096,SE_Bagnolet,2827,3160,23.58688976775864
5302,PI_Italie,3079,479,21.085872215536376
5675,Convention,2914,2973,7.485950044718343
875,Bd_Poniatowski,3628,3300,0.0738814455808698
1448,Bd_Davout,769,764,7.709279325769085
5801,Av_Daumesnil,2578,3027,6.787276848324246
1593,Bd_de_la_Chapelle,847,840,19.290721021491
6096,SE_Bagnolet,2827,3160,23.961674426780363
5820,Rennes,3035,2925,13.167938204765168
4408,Av_de_Friedland,2362,2266,11.219594945457745
5675,Convention,2914,2973,14.279506164844747
1446,Av_Pte_de_Montreuil,769,770,18.637390893364117
5801,Av_Daumesnil,2578,3027,8.827013095052838
1593,Bd_de_la_Chapelle,847,840,19.21671544720209
5820,Rennes,3035,2925,16.451514444991954
4408,Av_de_Friedland,2362,2266,11.450246194853658
1581,Bd_de_la_Chapelle,839,838,21.481825178871023
1626,Bd_Barbes,834,863,16.04146792075274
5675,Convention,2914,2973,15.178584057835748
4421,Av_Mac_Mahon,2336,2361,13.315712026455305
5801,Av_Daumesnil,2578,3027,8.855545078888865
1593,Bd_de_la_Chapelle,847,840,21.488282733451157
5820,Rennes,3035,2925,13.999797655175513
4408,Av_de_Friedland,2362,2266,13.01071528507233
6329,Av_Parmentier,3280,3282,19.60384226255645
5314,PI_Cite_U,3081,2806,22.4990226478419
1627,Bd_Barbes,863,834,26.179319322682915
5679,Convention,2975,2974,10.149817023726905
4421,Av_Mac_Mahon,2336,2361,14.08446951327175
5820,Rennes,3035,2925,16.329928209873472
4408,Av_de_Friedland,2362,2266,11.754537535064152
6328,Av_Parmentier,3282,3280,19.18421902148499
5314,PI_Cite_U,3081,2806,24.987882016736748
1627,Bd_Barbes,863,834,
5679,Convention,2975,2974,12.529031121965339
4421,Av_Mac_Mahon,2336,2361,11.968509699660798
4842,Av_Daumesnil,2579,3026,18.04693883602868
5820,Rennes,3035,2925,
6327,Av_Parmentier,3282,726,25.031068404275572
5314,PI_Cite_U,3081,2806,25.28908546037443
1628,Bd_Barbes,863,864,10.048210319443445
5679,Convention,2975,2974,18.714686377079328
4421,Av_Mac_Mahon,2336,2361,10.100839771718425
4842,Av_Daumesnil,2579,3026,24.416702357448685
1595,Bd_de_Rochechouart,834,3088,5.123418430020313
5817,Rennes,3034,2925,25.241444494392532
1588,La_Fayette,844,843,13.61539922123084
5314,PI_Cite_U,3081,2806,318.0450359951665
1628,Bd_Barbes,863,864,10.355538796961747
5584,Lecourbe,2934,2935,14.304911417398326
5679,Convention,2975,2974,19.505438596817076
4842,Av_Daumesnil,2579,3026,17.40975855726346
1595,Bd_de_Rochechouart,834,3088,7.385743130735188
5817,Rennes,3034,2925,20.118693189188146
5314,PI_Cite_U,3081,2806,
1629,Bd_Barbes,864,863,11.484243255383648
5435,PE_Muette,2438,2440,304.89236717472824
5584,Lecourbe,2934,2935,14.429104254808047
5679,Convention,2975,2974,45.63269825721523
4842,Av_Daumesnil,2579,3026,8.752880376504637
200,Bac,123,124,13.28228291913474
1593,Bd_de_la_Chapelle,847,840,9.707574995859533
5314,PI_Cite_U,3081,2806,
1630,Bd_Barbes,864,865,10.730416325612437
5435,PE_Muette,2438,2440,0.2477802385326367
5585,Lecourbe,2935,2936,14.429104254808047
5679,Convention,2975,2974,42.22604227054028
4845,Av_Daumesnil,2579,2661,13.786932625050765
200,Bac,123,124,12.06422100871124
523,Bd_Sebastopol,308,309,18.42922911102013
6361,Bd_Massena-Pt_National,3290,3291,9.814660169644084
5934,Bd_de_Clichy,3082,3083,17.624603502657454
1630,Bd_Barbes,864,865,11.014531513406013
6417,Bd_Villette,678,3323,
5435,PE_Muette,2438,2440,28.801421511599045
5672,Convention,2973,2937,9.586907268324923
5333,PI_Lagny,773,533,
4845,Av_Daumesnil,2579,2661,15.300980583237724
200,Bac,123,124,17.570373900756916
5414,PE_Asnieres,2268,2267,203.23233987487993
523,Bd_Sebastopol,308,309,17.46896288794276
868,Bd_Massena-Pt_National,3290,499,14.8734207259124
5934,Bd_de_Clichy,3082,3083,21.949731386467317
1631,Bd_Barbes,865,864,11.160461473035813
6417,Bd_Villette,678,3323,26.024846953165575
5435,PE_Muette,2438,2440,41.19759732676515
5333,PI_Lagny,773,533,414.3014544877685
4845,Av_Daumesnil,2579,2661,16.526531580765354
200,Bac,123,124,11.064090850355255
523,Bd_Sebastopol,308,309,13.542617078619065
6367,Bd_de_Courcelles,3298,3252,15.495392796730979
5934,Bd_de_Clichy,3082,3083,15.859836364276868
1632,Bd_Barbes,865,866,17.49551606071776
6417,Bd_Villette,678,3323,
5435,PE_Muette,2438,2440,45.38904427360279
5715,Vouille,2991,2975,9.655266719576991
4845,Av_Daumesnil,2579,2661,8.927630849456513
200,Bac,123,124,16.76762315601959
5408,PE_Revolte,2850,2268,172.25139958712342
6267,Bd_de_Courcelles,3298,3253,26.66763408577247
1632,Bd_Barbes,865,866,11.014531513406013
6417,Bd_Villette,678,3323,
5435,PE_Muette,2438,2440,27.978028259070886
5586,Lecourbe,2936,2937,
5715,Vouille,2991,2975,10.149817023726905
4845,Av_Daumesnil,2579,2661,8.973731973382957
200,Bac,123,124,11.926125395340586
5408,PE_Revolte,2850,2268,171.5461794918862
1628,Bd_Barbes,863,864,14.058313864096647
998,Bd_Poniatowski,3300,565,14.631213482903558
1632,Bd_Barbes,865,866,11.903071604597413
6417,Bd_Villette,678,3323,
5439,PI_Passy_Muette,2444,2441,224.81599430186782
5586,Lecourbe,2936,2937,
5715,Vouille,2991,2975,12.529031121965339
4845,Av_Daumesnil,2579,2661,7.981814403568098
1817,Quai_Rapee_Bercy_Y,3162,3163,369.56697852620323
200,Bac,123,124,31.162973999679508
1627,Bd_Barbes,863,834,
1633,Bd_Barbes,866,865,22.07885616090063
6445,Av_Flandre,3333,3325,13.38680182551
5439,PI_Passy_Muette,2444,2441,130.13886656225063
5586,Lecourbe,2936,2937,
5715,Vouille,2991,2975,18.714686377079328
4844,Av_Jean_Jaures,2580,2581,17.037825368965326
1817,Quai_Rapee_Bercy_Y,3162,3163,186.36471447027654
200,Bac,123,124,11.685293117805342
4230,Bd_Haussmann,2271,2269,17.121733806229404
1630,Bd_Barbes,864,865,12.020754767141911
4607,Av_Pte_Auteuil,2460,3062,22.94481778274292
1633,Bd_Barbes,866,865,25.84719059097777
6445,Av_Flandre,3333,3325,18.564008911468854
5439,PI_Passy_Muette,2444,2441,178.2742280697825
5715,Vouille,2991,2975,19.505438596817076
5360,PI_Louis_Lumiere,776,818,516.6488387708508
4844,Av_Jean_Jaures,2580,2581,28.32300032730751
1817,Quai_Rapee_Bercy_Y,3162,3163,239.4666333849489
200,Bac,123,124,16.049073229061115
4230,Bd_Haussmann,2271,2269,12.341305050589144
1632,Bd_Barbes,865,866,12.020754767141911
4607,Av_Pte_Auteuil,2460,3062,23.53424729512916
1633,Bd_Barbes,866,865,
6445,Av_Flandre,3333,3325,14.941928808698016
5439,PI_Passy_Muette,2444,2441,188.27145744705547
5588,Sevres,2929,2938,37.266721657135
5360,PI_Louis_Lumiere,776,818,542.3170945631941
4844,Av_Jean_Jaures,2580,2581,19.96822232109548
1817,Quai_Rapee_Bercy_Y,3162,3163,346.4765366157193
200,Bac,123,124,0.08178303461733556
5813,Bd_Raspail,3033,2926,5.091533819715946
4230,Bd_Haussmann,2271,2269,11.011492314737543
1631,Bd_Barbes,865,864,13.219865873479907
4607,Av_Pte_Auteuil,2460,3062,24.24077940542289
5346,PI_Pont_Amont,2824,547,208.15406192708724
1634,Bd_Barbes,866,867,15.289549167840462
6445,Av_Flandre,3333,3325,16.11368992288355
5588,Sevres,2929,2938,34.79170965296528
4844,Av_Jean_Jaures,2580,2581,24.784274403507254
1817,Quai_Rapee_Bercy_Y,3162,3163,281.011735581437
200,Bac,123,124,0.14413052298790935
5813,Bd_Raspail,3033,2926,12.100100501780693
4228,Bd_Haussmann,2261,2269,22.920834553202894
1634,Bd_Barbes,866,867,11.81524427167588
6390,VGP,3311,2417,27.3211740144462
1634,Bd_Barbes,866,867,
4844,Av_Jean_Jaures,2580,2581,18.359126715063283
1817,Quai_Rapee_Bercy_Y,3162,3163,345.56607236749716
200,Bac,123,124,12.806213407455504
5813,Bd_Raspail,3033,2926,24.07315058052904
4228,Bd_Haussmann,2261,2269,20.339476430380643
5346,PI_Pont_Amont,2824,547,320.71342925685224
1635,Bd_Barbes,867,866,
6445,Av_Flandre,3333,3325,12.334241197758127
4844,Av_Jean_Jaures,2580,2581,20.018384631533586
1817,Quai_Rapee_Bercy_Y,3162,3163,234.24562974042541
201,Bac,124,125,12.06422100871124
5813,Bd_Raspail,3033,2926,9.72256045890877
4228,Bd_Haussmann,2261,2269,24.938048722889885
1636,Bd_Barbes,867,859,11.81524427167588
5024,Rue_Fbg_St_Martin,819,3071,15.273687835047733
5346,PI_Pont_Amont,2824,547,288.8393297979054
6396,Av_Ph_Auguste,3316,3315,20.710182638766508
1635,Bd_Barbes,867,866,11.651068701316527
6425,Av_Flandre,2609,3325,18.85164362475436
5355,PI_Leon_Frapie,781,2832,264.84609086806273
4898,Av_Jean_Jaures,2580,806,10.616612854930937
201,Bac,124,125,17.570373900756916
5813,Bd_Raspail,3033,2926,9.471906267820641
4228,Bd_Haussmann,2261,2269,14.259386581540197
5024,Rue_Fbg_St_Martin,819,3071,16.146072841618206
5346,PI_Pont_Amont,2824,547,376.15481042015597
1635,Bd_Barbes,867,866,13.64393466651517
6425,Av_Flandre,2609,3325,18.88779522458742
5355,PI_Leon_Frapie,781,2832,256.9357811370476
4898,Av_Jean_Jaures,2580,806,18.00895387592064
201,Bac,124,125,11.064090850355255
5417,PI_Courcelles,2736,2270,19.959841533143482
5024,Rue_Fbg_St_Martin,819,3071,
6398,Av_Ph_Auguste,3317,3316,24.30820288588974
1635,Bd_Barbes,867,866,17.472812132340835
4898,Av_Jean_Jaures,2580,806,9.605414180211103
1722,Bd_Ney,911,910,7.922693082745849
201,Bac,124,125,16.76762315601959
5417,PI_Courcelles,2736,2270,257.04520231043483
5024,Rue_Fbg_St_Martin,819,3071,8.287483400583476
6405,Bd_de_Charonne,3318,3317,14.207850756564145
5938,Bd_de_Clichy,3084,3085,17.368298724665944
1636,Bd_Barbes,867,859,
6425,Av_Flandre,2609,3325,28.283010201431217
4898,Av_Jean_Jaures,2580,806,14.187256088830487
1722,Bd_Ney,911,910,14.049799088215257
201,Bac,124,125,12.704818946184512
6018,Bd_Haussmann,3117,2271,15.095966763599561
5913,Pyrenees,766,3074,20.16207153775
5938,Bd_de_Clichy,3084,3085,7.530514381774801
1636,Bd_Barbes,867,859,15.289549167840462
6425,Av_Flandre,2609,3325,18.196603057434483
4896,Av_Jean_Jaures,2581,2580,18.5991202562926
1822,Quai_de_Bercy_Y,3163,3164,186.36471447027654
1722,Bd_Ney,911,910,7.426930902131207
201,Bac,124,125,11.926125395340586
4229,Bd_Haussmann,2269,2271,19.748948821470737
5913,Pyrenees,766,3074,20.799619619125053
5938,Bd_de_Clichy,3084,3085,7.334728101398048
1636,Bd_Barbes,867,859,
4896,Av_Jean_Jaures,2581,2580,18.096254670021104
1822,Quai_de_Bercy_Y,3163,3164,281.011735581437
1722,Bd_Ney,911,910,17.23934457394078
201,Bac,124,125,12.507991509181771
4229,Bd_Haussmann,2269,2271,20.185783920531346
1637,Bd_Barbes,859,867,16.57425715761424
4896,Av_Jean_Jaures,2581,2580,19.78474920114508
1822,Quai_de_Bercy_Y,3163,3164,239.53697085960476
1722,Bd_Ney,911,910,15.19142843206333
201,Bac,124,125,22.406156806187415
4229,Bd_Haussmann,2269,2271,15.618205299108904
1637,Bd_Barbes,859,867,18.93090054815934
5596,Bd_Garibaldi,2940,2941,22.82762686510264
4896,Av_Jean_Jaures,2581,2580,20.459532418085153
1822,Quai_de_Bercy_Y,3163,3164,189.36397136257094
1722,Bd_Ney,911,910,12.099335762932075
201,Bac,124,125,11.685293117805342
4229,Bd_Haussmann,2269,2271,9.998244239996518
6418,Bd_Villette,3323,678,19.594633559376145
4580,Av_de_New_York,2447,2443,16.033355406869592
5560,Vaugirard,2914,2915,10.293153137717242
5596,Bd_Garibaldi,2940,2941,22.241802015627535
1482,Bd_Algerie,786,787,19.31039894140374
4896,Av_Jean_Jaures,2581,2580,19.28488387366759
1722,Bd_Ney,911,910,6.72236236806316
201,Bac,124,125,5.542234663659208
1690,Pt_de_Bercy,894,900,13.18921035213182
6444,Av_Flandre,3325,3333,14.675454665027809
4580,Av_de_New_York,2447,2443,21.91358903143371
5560,Vaugirard,2914,2915,0.09209620584523759
5596,Bd_Garibaldi,2940,2941,22.576241603523044
1482,Bd_Algerie,786,787,20.538842308258044
4896,Av_Jean_Jaures,2581,2580,15.494851409280576
1626,Bd_Barbes,834,863,12.823229522986749
1722,Bd_Ney,911,910,6.277263399197164
201,Bac,124,125,0.14413052298790935
1687,Bd_de_Bercy,894,2711,
5382,PI_Villette,938,941,0.32804690245409174
4580,Av_de_New_York,2447,2443,11.445773977056259
5560,Vaugirard,2914,2915,6.593571398934127
1479,Bd_Serurier,786,785,14.724986620143694
4896,Av_Jean_Jaures,2581,2580,20.41818597926241
1626,Bd_Barbes,834,863,17.19005656734402
1722,Bd_Ney,911,910,7.044478190897476
201,Bac,124,125,6.043725573472992
5382,PI_Villette,938,941,349.5759336204442
4580,Av_de_New_York,2447,2443,18.898366824636582
5560,Vaugirard,2914,2915,8.992434048144725
1496,Bd_d'Algerie,787,796,26.33470208011987
1626,Bd_Barbes,834,863,16.51595757042021
1722,Bd_Ney,911,910,6.9931847155908065
202,Pt_Royal,125,126,18.953729051351413
1683,Bd_de_Bercy,895,894,19.679487832646764
6441,Neuve_Tolbiac,3330,3331,12.059928014798986
5382,PI_Villette,938,941,230.06362344408848
4578,Av_de_New_York,2425,2443,20.5584061977274
6389,VGP,2707,3311,18.676990647440398
1627,Bd_Barbes,863,834,
1722,Bd_Ney,911,910,6.0489564430688265
202,Pt_Royal,125,126,16.05466060884238
4044,Bd_Ney,896,2000,15.27148525440085
5289,PI_Quai_Ivry,547,549,305.7520513470905
6442,Neuve_Tolbiac,3331,2654,12.059928014798986
5382,PI_Villette,938,941,407.9673495788436
4578,Av_de_New_York,2425,2443,19.68589271577471
6389,VGP,2707,3311,15.597365738800328
1627,Bd_Barbes,863,834,
5289,PI_Quai_Ivry,547,549,265.6345067104388
6440,Neuve_Tolbiac,3332,3330,12.34013145974984
4578,Av_de_New_York,2425,2443,18.50909829417143
6389,VGP,2707,3311,13.639260719939768
5604,Bd_Grenelle,2944,2943,20.269512278703065
5362,PE_Pre_St_Gervais,789,2836,221.35846481101396
1628,Bd_Barbes,863,864,16.23318135100309
1700,Bd_Ney,898,112,19.363627079969348
5289,PI_Quai_Ivry,547,549,418.33504404387224
6389,VGP,2707,3311,14.867247087786357
5604,Bd_Grenelle,2944,2943,25.755059365482857
5362,PE_Pre_St_Gervais,789,2836,236.78524161518826
1628,Bd_Barbes,863,864,11.485120480247257
202,Pt_Royal,125,126,14.362674794708635
5289,PI_Quai_Ivry,547,549,
6389,VGP,2707,3311,8.049225527028353
5604,Bd_Grenelle,2944,2943,25.858654304449225
6389,VGP,2707,3311,16.118285927874155
1629,Bd_Barbes,864,863,12.091406731848558
202,Pt_Royal,125,126,19.803886022595147
5289,PI_Quai_Ivry,547,549,
5942,Bd_de_Rochechouart,3086,3087,9.829082015393737
6390,VGP,3311,2417,25.153728708368014
6389,VGP,2707,3311,9.777391619814924
1629,Bd_Barbes,864,863,22.54458099847326
202,Pt_Royal,125,126,6.865562516537503
6452,Av_Flandre,3338,3339,13.102800220285761
5942,Bd_de_Rochechouart,3086,3087,18.113507649110097
6390,VGP,3311,2417,17.935524256150906
6389,VGP,2707,3311,7.924785875260352
1629,Bd_Barbes,864,863,17.91651205765485
202,Pt_Royal,125,126,7.584913992314825
5579,Sevres,2929,2930,5.467083953988759
