Identifiant noeud amont,Identifiant noeud aval,cost
2137,3199,3.5789253424233296
2159,2694,7.485690565347621
2515,2401,13.024251359844348
716,727,18.627408862917658
2768,2852,10.594794499696757
2057,2222,12.769888603873316
310,312,8.266684411162172
2689,2690,10.205860943546739
716,712,3.6526355923663374
580,579,18.723209749189923
2148,2149,6.292799664865197
3002,2996,18.98111572560794
2137,3199,3.5789253424233296
2159,2694,14.889120794812301
2517,2515,30.615301601802233
716,727,12.418272575278438
2768,2852,10.594794499696757
2057,2222,0.14032844619641005
311,313,3.461395468185883
2689,2690,10.205860943546739
702,712,24.978527586196098
830,831,14.510730089567518
3253,3241,22.337465469428636
580,579,18.723209749189923
2148,2149,6.292799664865197
2997,2996,10.06050605185301
2137,3199,7.11852183492992
2546,2695,4.15022261802643
2517,2515,30.615301601802233
2768,2852,10.594794499696757
2057,2222,0.14032844619641005
2689,2690,10.205860943546739
702,712,24.978527586196098
830,831,14.510730089567518
3253,3241,11.230438440430973
580,579,18.723209749189923
2148,2149,12.516447685061543
2134,3199,6.548178586735388
2546,2695,4.15022261802643
2517,2515,30.615301601802233
2661,2582,7.796517399577133
2768,2852,10.594794499696757
2009,2010,14.2580428988289
2057,2222,12.769888603873316
2974,2914,10.788823439315847
2689,2690,20.299569569032524
712,702,0.6621679527963971
826,3222,27.013546558397245
3253,3241,11.230438440430973
580,579,18.723209749189923
2150,2152,12.7493505638864
2134,3199,6.548178586735388
559,901,23.41040354813502
2546,2695,4.15022261802643
2517,2515,15.392223457259687
2661,2582,15.507358783774295
2768,2852,10.594794499696757
2009,2010,14.2580428988289
2057,2222,12.769888603873316
314,821,16.264375662349032
2689,2690,20.299569569032524
664,3222,6.355531697471385
3240,3241,17.721242669275323
580,579,18.723209749189923
2150,2152,6.4098944823959245
2998,2997,9.872948746500159
2134,3199,6.548178586735388
560,573,18.481933361806213
2546,2695,8.254838394096527
2517,2515,15.392223457259687
2661,2582,15.507358783774295
2768,2852,10.594794499696757
2009,2010,12.682568545367143
900,2690,10.302112793969242
3240,3241,17.721242669275323
580,579,18.723209749189923
2150,2152,6.4098944823959245
2998,2997,9.872948746500159
2502,2501,30.09732640602857
2546,2695,8.254838394096527
2517,2519,20.218345495437994
712,716,7.146597563998091
2661,2582,15.507358783774295
2768,2852,9.424098974868388
2009,2010,14.2580428988289
900,2690,10.302112793969242
580,579,18.723209749189923
2150,2152,6.4098944823959245
2999,2998,10.376110292595245
2502,2501,20.064884270685713
561,560,4.555743423229735
2546,2695,4.15022261802643
2517,2519,20.218345495437994
712,716,4.764398375998727
2661,2582,15.507358783774295
2768,2852,9.424098974868388
2009,2010,14.2580428988289
315,317,3.034910461991908
2914,2915,17.649246993975588
900,2690,10.302112793969242
580,579,18.723209749189923
2150,2152,12.7493505638864
2500,2502,25.17963059755668
2546,2695,4.15022261802643
2517,2519,20.218345495437994
712,716,4.764398375998727
458,2244,20.75354849367524
317,3392,8.280085229123086
2914,2915,17.649246993975588
900,2690,20.491015557235524
2974,2914,5.424215099324542
649,650,6.978999500811649
580,579,18.723209749189923
2150,2152,12.7493505638864
2500,2502,16.78642039837112
2546,2695,0.0456068419563344
2517,2519,20.218345495437994
716,712,3.6526355923663374
458,2244,20.75354849367524
2998,2997,14.809423119750239
900,2690,30.736523335853285
2974,2914,0.0596067593332367
649,650,6.978999500811649
580,579,18.723209749189923
3000,2999,7.7288267100695185
2546,2695,0.0456068419563344
2517,2519,20.218345495437994
716,712,3.6526355923663374
2592,3045,4.794006191924788
458,2244,0.1146604889153328
900,2690,20.491015557235524
2974,2914,5.424215099324542
650,649,6.9475394122459235
3000,2999,7.7288267100695185
2546,2695,0.0456068419563344
2517,2519,20.218345495437994
702,712,24.978527586196098
2592,3045,4.794006191924788
458,2244,10.434104491295283
3002,2996,28.47167358841191
900,2690,20.491015557235524
3000,2999,7.7288267100695185
2510,2505,15.901713668762564
565,506,17.041871710314656
2517,2519,20.218345495437994
702,712,24.978527586196098
2592,3045,4.794006191924788
2851,2012,284.6945648713908
2244,458,10.153965830768247
327,309,10.47401859294265
900,2690,10.302112793969242
3253,3241,22.337465469428636
296,3246,11.248406504128994
2519,2517,19.88442063851509
712,702,0.6621679527963971
2592,3045,4.794006191924788
2244,458,0.11158204209635435
900,2690,10.302112793969242
3253,3241,22.337465469428636
296,3246,11.248406504128994
2159,2694,14.889120794812301
403,3000,12.8614236352133
2519,2517,19.88442063851509
712,702,0.6621679527963971
2592,3045,0.02648622205483305
900,2690,0.1132100307029587
638,636,17.376650827660036
3240,3241,17.721242669275323
296,3246,11.248406504128994
2159,2694,14.889120794812301
403,3000,12.8614236352133
573,575,7.280950487918357
2519,2517,19.88442063851509
712,702,0.9932519291945956
2572,3045,8.113748246907928
3017,3149,41.17251474898717
900,2690,0.1132100307029587
2975,2974,16.92313824377091
638,636,17.376650827660036
2159,2694,7.485690565347621
3149,3002,14.457696807008684
573,575,7.280950487918357
2519,2517,19.88442063851509
2572,3045,8.113748246907928
900,2690,10.302112793969242
2975,2974,0.18596855212935065
638,636,17.376650827660036
296,3246,11.248406504128994
2159,2694,7.485690565347621
573,574,21.061866899129132
2519,2517,9.997139658037971
2572,3045,8.113748246907928
900,2690,10.302112793969242
2975,2974,0.18596855212935065
638,636,17.376650827660036
3298,3252,12.77063932030583
2331,3252,15.702424776792823
2159,2694,7.485690565347621
2511,2510,10.028223100961819
826,3222,18.009031038931496
573,574,21.061866899129132
2519,2517,9.997139658037971
2572,3045,16.138334425168516
2508,2693,8.894765654223098
2975,2974,0.18596855212935065
2331,3252,15.702424776792823
2159,2694,14.889120794812301
3016,3015,11.4565253687024
826,3222,9.054264223993183
2519,2517,9.997139658037971
2572,3045,16.138334425168516
2508,2693,17.69178663092726
2975,2974,0.18596855212935065
2159,2694,14.889120794812301
826,3222,18.009031038931496
575,576,27.463929771789836
649,650,6.978999500811649
296,3246,18.968586123422487
2919,2920,26.459591195620717
2508,2693,17.69178663092726
2975,2974,25.384707365656368
664,3222,3.195322566132022
575,573,1.599117157755465
649,650,6.978999500811649
296,3246,11.248406504128994
2919,2920,26.459591195620717
2508,2693,17.69178663092726
664,3222,3.195322566132022
575,573,1.599117157755465
650,649,6.9475394122459235
296,3246,12.645724082281658
457,478,337.4565318657775
2508,2693,26.53767994639089
2401,2515,24.666287260868316
664,3222,3.195322566132022
576,577,26.469018833216207
650,649,6.9475394122459235
296,3246,12.645724082281658
457,478,0.33051570212123166
2508,2693,17.69178663092726
421,592,9.834582604282254
576,577,26.469018833216207
2524,3289,18.864602659227337
650,649,6.9475394122459235
457,478,0.33051570212123166
3026,3027,21.330033155845292
2508,2693,8.894765654223098
3259,3258,13.480674549374918
576,575,13.824558910350605
2524,3289,18.864602659227337
520,3046,8.434280030365876
457,478,0.33051570212123166
2508,2693,17.69178663092726
3289,2524,18.117325585576406
577,618,9.12852226417321
2524,3289,18.864602659227337
520,3046,8.434280030365876
3027,2578,18.79427424316848
2508,2693,17.69178663092726
3497,335,14.874028727030094
3030,3020,16.549532870567532
3289,2524,18.117325585576406
577,578,18.833485433727358
2524,2525,36.280787587518866
520,3046,8.434280030365876
3030,3031,13.025942196759734
2508,2693,8.894765654223098
3373,639,12.368144852759826
3260,3259,15.183072437300659
3030,3020,11.03302191371169
2525,2524,23.14304769937944
577,576,13.050689489506265
2524,2525,36.280787587518866
520,3046,16.775875664793666
678,3322,14.133271865913011
3030,3020,11.03302191371169
2159,2694,14.889120794812301
3373,639,12.368144852759826
3260,3259,15.183072437300659
3289,2526,16.30207747457316
937,918,269.1101892436092
578,579,22.400294132537415
520,3046,16.775875664793666
679,711,14.340455805717575
3031,3032,10.285606819042329
2159,2694,14.889120794812301
415,414,4.417326629123561
2058,3129,18.23163713760437
3289,2526,16.30207747457316
938,941,427.91760895107217
2524,2525,24.18719172501258
520,3046,16.775875664793666
2931,2922,24.110427403686586
3032,3033,13.907842919748576
2159,2694,14.889120794812301
415,414,4.417326629123561
2058,3129,12.154424758402913
3256,2526,30.140941502826575
938,941,641.8764134266082
579,578,23.017487378954026
2524,2525,24.18719172501258
520,3046,16.775875664793666
2931,2922,24.110427403686586
3033,2926,10.279026381260962
2159,2694,14.889120794812301
415,414,4.417326629123561
3259,3260,15.320064495188376
2058,3129,12.154424758402913
3256,2526,30.140941502826575
938,941,641.8764134266082
2524,2525,24.18719172501258
2863,2856,283.17166778638847
686,730,9.759435673443944
3035,3042,19.565255395457626
2159,2694,14.889120794812301
39,3266,14.845506781745613
2058,3129,12.154424758402913
2524,2525,24.18719172501258
2863,2856,283.17166778638847
2159,2694,14.889120794812301
59,3267,11.332147878772856
582,581,13.021134003211865
2058,3129,12.154424758402913
2094,2100,19.351867230610328
2525,2524,23.14304769937944
2863,2856,333.094194918171
2159,2694,7.485690565347621
59,3267,11.332147878772856
582,581,13.021134003211865
2058,3129,12.154424758402913
2094,2100,19.351867230610328
2525,2524,23.14304769937944
2863,2856,333.094194918171
2959,2924,19.934921865009038
469,461,4.940902117657855
582,581,13.021134003211865
2094,2100,9.729391812074805
2525,2524,23.14304769937944
2445,2857,62.53469710901131
2959,2924,19.934921865009038
2786,480,210.7539363077216
2159,2694,7.485690565347621
469,461,9.82750860764914
3259,3258,20.221011824062376
582,581,13.021134003211865
2094,2100,9.729391812074805
2525,2524,23.14304769937944
2445,2857,396.57096738074875
2959,2924,19.934921865009038
2786,480,179.1671681683462
2159,2694,14.889120794812301
469,461,9.82750860764914
184,3269,17.33252721796217
3259,3258,13.480674549374918
582,581,13.021134003211865
2525,2524,23.14304769937944
2666,2667,9.518255785492912
2445,2857,466.485535577159
2959,2924,19.934921865009038
2786,480,179.1671681683462
2159,2694,14.889120794812301
469,461,9.82750860764914
184,3269,25.998790826943257
3259,3258,20.221011824062376
582,581,13.021134003211865
3034,3023,10.21860023786071
582,581,13.021134003039748
2525,2524,23.14304769937944
2666,2667,9.518255785492912
2445,2857,466.485535577159
699,720,14.74035789311762
2929,2924,21.363792155093694
2786,480,179.1671681683462
2159,2694,14.889120794812301
582,581,13.021134003211865
3034,3023,6.812400158573807
583,582,18.08225694529577
2525,2524,23.14304769937944
2666,2667,9.518255785492912
2445,2857,466.485535577159
2929,2924,21.363792155093694
2786,480,179.1671681683462
2546,2695,4.15022261802643
268,272,7.34202143877921
582,581,13.021134003211865
2361,2380,10.501834358405288
583,582,18.08225694529577
2528,2696,9.417051383250934
2525,2524,23.14304769937944
2445,2857,466.485535577159
2923,2924,8.213504231392587
482,481,19.20631745664707
2546,2695,4.15022261802643
268,272,7.34202143877921
2487,3274,4.270057719467784
3260,3259,15.183072437300659
2361,2380,7.870940036734398
2147,2148,5.647404577558093
2528,2696,18.73061868536724
2445,2857,466.485535577159
701,3319,49.85999256205567
2923,2924,8.213504231392587
482,481,28.809476184970606
2546,2695,8.254838394096527
3260,3259,22.77460865595099
2361,2380,3.9572129466454706
2147,2148,6.348945518869656
2528,2696,18.73061868536724
2526,3256,29.37993995642157
929,928,13.087214023987777
702,726,12.844272243599267
2923,2924,8.213504231392587
2668,482,15.808674530276903
2546,2695,4.15022261802643
268,272,7.34202143877921
3282,3280,20.241093369510743
2361,2380,3.9572129466454706
2147,2148,6.348945518869656
2528,2696,18.73061868536724
2526,3256,29.37993995642157
929,928,13.087214023987777
2668,482,15.808674530276903
2546,2695,4.15022261802643
618,619,7.28708518294128
3282,3280,20.241093369510743
2361,2380,7.870940036734398
2147,2148,3.1920112829676173
2528,2696,18.73061868536724
2526,3256,29.37993995642157
421,592,9.834582604282254
929,928,13.087214023987777
704,719,23.23686178638209
2668,482,15.808674530276903
2546,2695,4.15022261802643
726,3282,21.769761149221797
2361,2380,7.870940036734398
2147,2148,6.348945518869656
941,2841,216.8582337573745
2528,2696,18.73061868536724
2526,3289,15.794748623264523
421,592,29.341639308380575
929,928,19.630821035981665
704,753,17.173112719578466
2668,482,15.808674530276903
2546,2695,4.15022261802643
3259,3260,22.980096742782564
583,582,18.082256945227996
2149,2150,9.81986451302666
941,2841,170.05990123578633
2528,2696,9.417051383250934
2526,3289,15.794748623264523
929,928,13.087214023987777
3035,2925,8.57811803843653
481,483,9.481151541231867
3074,518,15.363620623872016
2546,2695,4.15022261802643
2380,3261,15.609486892175328
583,582,18.082256945227996
2149,2150,9.81986451302666
2560,2541,18.760459955714317
2528,2696,9.417051383250934
2526,3289,15.794748623264523
929,928,13.087214023987777
2024,2022,10.983813458137623
847,2605,28.277947169277308
3035,2925,8.57811803843653
481,483,9.481151541231867
2546,2695,0.0456068419563344
2991,2975,0.10283280561997794
404,406,10.073184668904194
39,3266,14.845506781745613
583,582,18.082256945227996
2149,2150,9.81986451302666
2528,2696,0.10348408113462565
2527,2534,9.436173468978923
302,3049,11.375950753514067
929,928,6.579759536922031
847,2605,9.478059640531251
481,483,9.481151541231867
3077,3078,32.13145516788711
2546,2695,0.0456068419563344
2991,2975,0.10283280561997794
404,406,10.073184668904194
59,3267,11.332147878772856
583,582,18.082256945227996
2149,2150,4.937058954063129
2528,2696,9.417051383250934
2527,2534,9.436173468978923
3497,335,9.916019151353396
302,3049,11.375950753514067
929,928,6.579759536922031
847,2605,9.478059640531251
481,483,14.2217273118478
2546,2695,0.0456068419563344
2991,2975,0.10283280561997794
130,3268,8.807128085067179
583,582,18.082256945227996
2149,2150,4.937058954063129
3027,3026,14.281324655734812
2528,2696,9.417051383250934
2527,2534,9.436173468978923
3497,335,9.916019151353396
302,3049,11.375950753514067
929,928,0.07230504985628605
847,2605,18.851964779518205
716,727,18.627408862917658
487,484,9.372447636429161
2546,2695,0.0456068419563344
2991,2975,9.357785311417997
2526,3289,23.692122934896783
130,3268,8.807128085067179
583,582,18.082256945227996
2383,2382,21.539009028508403
2152,2153,11.97673321433444
3027,3026,21.421986983602217
2528,2696,9.417051383250934
2527,2534,9.436173468978923
3497,335,9.916019151353396
302,3049,11.375950753514067
929,928,6.579759536922031
847,2605,18.851964779518205
718,725,25.13152520701749
487,484,9.372447636429161
3081,2806,214.19339423856434
2546,2695,0.0456068419563344
2991,2975,14.036677967126995
2524,3289,18.864602659227337
184,3269,17.33252721796217
583,582,18.082256945227996
2447,2443,20.25015143103076
2383,2382,21.539009028508403
2152,2153,6.021451505549359
2579,3026,17.240672935536264
2527,2534,9.436173468978923
3373,639,12.368144852759826
929,928,6.579759536922031
847,2605,18.851964779518205
719,704,23.491670139714216
3033,2926,3.4452721940874684
487,484,9.372447636429161
3082,3083,1.0912183101575417
2546,2695,4.15022261802643
2991,2975,27.919106725824022
2524,3289,18.864602659227337
184,3269,17.33252721796217
2447,2443,22.765698192649488
2383,2382,0.1190000498812619
2152,2153,6.021451505549359
2579,3026,17.240672935536264
2527,2534,9.436173468978923
3373,639,12.368144852759826
928,929,6.614568332864831
2605,2606,10.330406857817998
3033,2926,6.852684254173975
483,484,2.097514442666175
2993,2994,0.0443080427854678
2447,2443,22.765698192649488
2383,2382,0.1190000498812619
2152,2153,6.021451505549359
3026,3027,21.330033155845292
2898,2546,0.6902438232866627
415,414,4.417326629123561
928,929,6.614568332864831
2605,2606,3.4624936429518893
